stellar_mass,gas_mass,vmax,pos_x,pos_y,pos_z,sfr,baryonic_mass,gas_fraction,log_env,log_mbar,log_vmax,btfr_residual
1261133600.0,1287857700.0,89.07922,0.5683284,26.761427,17.940449,0.13521624,2548991200.0,0.5052421,2.246450335227116,9.406368,1.9497764,-0.33556747
1105509000.0,0.0,78.23852,74.82934,26.595352,18.456718,0.0,1105509000.0,0.0,1.0146203300645613,9.043562,1.8934206,-0.49342632
2223722000.0,0.0,94.00673,1.1276265,25.59802,18.60938,0.0,2223722000.0,0.0,1.7444483129607595,9.34708,1.973159,-0.47989082
2436494800.0,0.0,93.5397,74.75384,26.418089,17.307896,0.0,2436494800.0,0.0,0.9167680673348051,9.3867655,1.970996,-0.43233967
7685968000.0,3313265400.0,123.60799,0.2771499,26.521282,15.958922,0.3931115,10999234000.0,0.30122694,1.7055403546538015,10.041363,2.0920465,-0.21796227
944452300.0,0.0,84.14454,1.199176,25.612411,19.189234,0.0,944452300.0,0.0,1.537370239432001,8.97518,1.9250259,-0.6767473
2323961900.0,0.0,97.739136,0.67757857,25.06768,17.166567,0.0,2323961900.0,0.0,1.1687316038562234,9.366229,1.9900684,-0.5222359
2144461800.0,0.0,90.90466,1.0074809,27.02725,19.269955,0.0,2144461800.0,0.0,0.9591056095361452,9.331318,1.9585862,-0.44265652
7933503500.0,0.0,134.10081,0.97182065,25.973886,18.841133,0.0,7933503500.0,0.0,2.252042950951831,9.899465,2.1274314,-0.4885435
4676375000.0,0.0,107.716896,0.7160562,25.714954,18.273092,0.0,4676375000.0,0.0,1.8579701237948478,9.6699095,2.0322838,-0.3720789
9535139000.0,0.0,144.17903,0.985039,26.448326,18.183132,0.0,9535139000.0,0.0,2.6533972023241756,9.979327,2.1589022,-0.5231304
1008951500.0,6098849000.0,88.8308,0.20240484,27.155333,15.891991,0.09382625,7107800000.0,0.8580501,1.0251679877814066,9.851735,1.9485636,0.114209175
7509392400.0,0.0,135.86002,0.8449297,26.35077,18.38749,0.0,7509392400.0,0.0,3.896771581144712,9.875605,2.1330917,-0.53298855
2082653200.0,0.0,83.53242,1.0807966,25.313635,19.3476,0.0,2082653200.0,0.0,1.1955417302783582,9.318617,1.9218551,-0.3217783
2853398500.0,799941500.0,102.28098,0.24614176,26.987335,17.591925,0.08233393,3653340200.0,0.21896169,1.4497253106316197,9.56269,2.009795,-0.39751434
1474440700.0,936610600.0,84.170654,74.52363,24.907747,16.92656,0.05121018,2411051300.0,0.38846567,1.414568010390229,9.382207,1.9251606,-0.27021027
562963500.0,0.0,76.12922,1.8147819,26.217535,18.646921,0.0,562963500.0,0.0,1.116168787246249,8.750481,1.8815514,-0.74334335
3356222000.0,0.0,96.08139,0.64191306,26.545458,16.529743,0.0,3356222000.0,0.0,1.6024781054704471,9.52585,1.9826393,-0.33559704
1167329000.0,408570980.0,82.068085,0.15010053,25.955954,18.457094,0.047227748,1575900000.0,0.259262,1.4299961800892644,9.197529,1.9141743,-0.41493416
4022729500.0,0.0,94.282585,0.37161702,26.489632,17.700394,0.0,4022729500.0,0.0,1.8727853684727183,9.604521,1.9744315,-0.22707748
3450290400.0,0.0,101.84036,0.67466843,26.569492,19.054188,0.0,3450290400.0,0.0,1.7605244699669604,9.537856,2.00792,-0.41552925
2278729500.0,0.0,88.16539,0.55168957,26.606245,17.457209,0.0,2278729500.0,0.0,2.063239272563107,9.357693,1.9452981,-0.36795712
844428350.0,1632871600.0,81.66405,0.6411938,27.37628,16.84584,0.06977531,2477300000.0,0.65913355,1.006155529733544,9.393979,1.9120309,-0.21068954
4769681400.0,0.0,105.25273,0.72369367,26.357513,18.212664,0.0,4769681400.0,0.0,3.4596809777349757,9.67849,2.0222335,-0.32694912
537206900.0,1884967700.0,74.66643,0.4204068,24.38115,17.061113,0.047624398,2422174700.0,0.7782129,1.7919857482724169,9.384206,1.8731253,-0.07897568
3482835000.0,0.0,97.38146,1.0252361,25.668394,17.612207,0.0,3482835000.0,0.0,1.362238688983315,9.541933,1.9884763,-0.3407421
1616122200.0,0.0,81.68931,1.553549,26.895802,19.627321,0.0,1616122200.0,0.0,1.0791324554863777,9.208474,1.9121652,-0.39668274
3233421300.0,623062500.0,97.070786,1.064753,26.478668,17.742632,0.07405088,3856483800.0,0.16156234,2.4764012197167427,9.586191,1.9870886,-0.29143715
1517670100.0,708061300.0,88.08763,0.40699637,24.854252,17.065882,0.08703058,2225731600.0,0.3181252,1.8191395370249712,9.347473,1.9449149,-0.37678337
364954900.0,1471113900.0,69.69911,1.6460146,26.142996,18.387554,0.16970731,1836068700.0,0.80123025,1.2559551432994172,9.263889,1.8432273,-0.09056282
649512600.0,0.0,67.71566,0.07968825,26.155323,18.932661,0.0,649512600.0,0.0,1.0907412268021563,8.812588,1.8306891,-0.49626732
3696570000.0,0.0,95.33448,0.84221816,26.981133,17.566242,0.0,3696570000.0,0.0,2.2517931479917825,9.567799,1.97925,-0.28132343
1332763800.0,0.0,76.24878,74.573074,26.561476,16.747889,0.0,1332763800.0,0.0,0.8531859663402768,9.124753,1.8822329,-0.3715496
5011898000.0,0.0,110.67126,0.51638937,26.595932,18.010954,0.0,5011898000.0,0.0,2.185979678671872,9.700003,2.044035,-0.3847208
1565281500.0,0.0,93.38401,0.5440074,26.566471,18.470295,0.0,1565281500.0,0.0,2.0391837952862586,9.194592,1.9702725,-0.6218815
2028171800.0,1836256900.0,85.85085,74.94086,24.784374,16.704252,0.09801266,3864428500.0,0.47516906,2.1928384313215155,9.587086,1.9337447,-0.09654808
1992786600.0,0.0,91.93919,0.428643,26.951439,17.27601,0.0,1992786600.0,0.0,1.876393733693718,9.29946,1.9635007,-0.49238682
4953747000.0,0.0,96.30808,0.73198515,26.502018,17.134567,0.0,4953747000.0,0.0,1.7749170859784207,9.694934,1.9836627,-0.17023563
527416600.0,661351740.0,76.663635,0.43868145,27.240053,16.116194,0.013454088,1188768400.0,0.55633354,1.2203940183954105,9.075097,1.8845894,-0.42977524
5490070000.0,0.0,100.5169,1.4257692,26.519655,18.123898,0.0,5490070000.0,0.0,1.5603178396157877,9.739578,2.002239,-0.1931467
1722473300.0,0.0,91.57535,0.38225538,26.15911,18.067894,0.0,1722473300.0,0.0,1.7941286279730126,9.236153,1.9617785,-0.54943085
633345400.0,0.0,73.78763,0.48078588,26.314426,17.514694,0.0,633345400.0,0.0,1.9218154319877185,8.8016405,1.8679836,-0.6428423
1409133000.0,335360350.0,77.45132,0.3855576,25.0304,16.884872,0.0121794725,1744493400.0,0.19223939,1.7052530884916282,9.24167,1.8890288,-0.27934742
606395900.0,0.0,73.78098,0.033607196,25.818819,18.72788,0.0,606395900.0,0.0,0.9766257988711022,8.782756,1.8679445,-0.66158485
895351100.0,4116923.5,74.769196,0.621109,25.921463,18.53028,0.0,899468000.0,0.004577065,1.9314899460947712,8.953986,1.8737227,-0.5113678
2601632500.0,0.0,98.39092,0.9629653,26.500416,18.349916,0.0,2601632500.0,0.0,2.6405094246008614,9.415246,1.9929551,-0.48371696
6569320000.0,0.0,352.82498,0.8454848,26.353426,18.287466,0.0,6569320000.0,0.0,4.655760566743719,9.81752,2.5475593,-2.0983534
6748575000.0,0.0,128.59154,1.3937201,26.664145,17.261593,0.0,6748575000.0,0.0,1.4819207835132324,9.829212,2.1092124,-0.4925394
2788259000.0,0.0,85.69572,0.96922356,26.01649,17.852568,0.0,2788259000.0,0.0,1.7860636514337949,9.4453335,1.9329591,-0.23544407
1202886800.0,0.0,84.71155,0.86766577,26.22639,16.799755,0.0,1202886800.0,0.0,1.405769048134657,9.080225,1.9279426,-0.58230877
1406511600.0,0.0,83.67154,0.68224275,26.247458,18.962282,0.0,1406511600.0,0.0,1.8306234471671627,9.148144,1.9225777,-0.49487972
436531940.0,0.0,68.218956,0.97119224,27.075197,16.984983,0.0,436531940.0,0.0,1.366419541634352,8.640016,1.8339051,-0.6805353
3882222600.0,0.0,99.93799,0.91374105,25.931177,18.254904,0.0,3882222600.0,0.0,2.0908227398389077,9.589081,1.9997306,-0.33452225
639034050.0,0.0,75.01575,0.008776464,25.974327,16.287296,0.0,639034050.0,0.0,0.9234587898988886,8.805524,1.8751525,-0.6650295
872403700.0,0.0,77.49107,1.4173288,25.77506,18.80505,0.0,872403700.0,0.0,1.6267421666732742,8.940718,1.8892517,-0.58111
3778241000.0,0.0,92.82098,0.94748896,26.360603,17.604052,0.0,3778241000.0,0.0,2.252155637970844,9.57729,1.9676461,-0.22963238
1796253400.0,0.0,85.998474,0.19661266,26.667578,18.548122,0.0,1796253400.0,0.0,1.40951716055147,9.254368,1.9344908,-0.43198013
601775500.0,492831170.0,82.139534,0.5642477,26.994783,15.968971,0.0,1094606600.0,0.45023587,1.5612204030400711,9.039258,1.9145522,-0.57457924
1249580900.0,0.0,85.80316,0.61514974,26.299213,19.858458,0.0,1249580900.0,0.0,1.0230670389350818,9.096765,1.9335033,-0.58599186
377339070.0,0.0,62.844048,74.909164,26.447977,18.45909,0.0,377339070.0,0.0,1.2462980557879308,8.576732,1.7982641,-0.6142044
486768130.0,0.0,57.916084,1.7545073,25.643883,18.473314,0.0,486768130.0,0.0,1.7897021482326492,8.687322,1.7627991,-0.37464046
1187987100.0,0.0,85.03909,1.4791393,26.77514,18.523119,0.0,1187987100.0,0.0,1.2996611306470685,9.074812,1.9296186,-0.59381676
4396069000.0,0.0,95.87597,1.1265049,26.33659,18.3604,0.0,4396069000.0,0.0,2.395476895090183,9.6430645,1.9817097,-0.21500206
436087400.0,0.0,68.8951,1.4870068,26.9117,18.584541,0.0,436087400.0,0.0,1.2109357140925676,8.639573,1.8381884,-0.6965542
262793260.0,2878872800.0,63.20246,0.52327657,24.384853,17.175547,0.08275072,3141666000.0,0.9163523,1.7466930441115238,9.49716,1.800734,0.2972412
1004798800.0,1720929300.0,77.5544,0.20177127,24.403965,17.23774,0.054096706,2725728000.0,0.631365,1.696425313346969,9.435483,1.8896065,-0.08763504
613046700.0,0.0,64.483574,0.70965165,26.38691,16.782103,0.0,613046700.0,0.0,1.6030122608186619,8.787494,1.8094491,-0.4441185
2018459600.0,0.0,88.04397,1.1611881,25.90462,18.734539,0.0,2018459600.0,0.0,2.303673769597459,9.30502,1.9446996,-0.41845322
3067785500.0,0.0,94.15572,0.77099866,26.310745,18.79439,0.0,3067785500.0,0.0,2.1273990526730993,9.486825,1.9738467,-0.3426466
6274045400.0,0.0,254.93443,0.818975,26.242027,18.335491,0.0,6274045400.0,0.0,3.6540329742173747,9.797547,2.4064286,-1.6050806
866120000.0,0.0,78.77542,0.70142514,26.352297,16.704273,0.0,866120000.0,0.0,1.4125862924409747,8.937578,1.8963907,-0.6102114
586696300.0,0.0,80.8133,0.8240664,25.96788,18.30945,0.0,586696300.0,0.0,2.198428869309545,8.768414,1.9074829,-0.8197155
3998492400.0,0.0,92.00019,0.6998198,26.5299,17.500977,0.0,3998492400.0,0.0,2.3331161913975262,9.601896,1.9637887,-0.19099808
5593867000.0,0.0,189.54459,0.87408274,26.288908,18.453106,0.0,5593867000.0,0.0,3.474516783752153,9.747712,2.2777114,-1.1868143
5008610300.0,0.0,346.65222,0.8609761,26.284935,18.43016,0.0,5008610300.0,0.0,3.6389119660211158,9.6997175,2.539894,-2.188281
3250816800.0,0.0,86.63127,0.44734955,26.555311,18.884975,0.0,3250816800.0,0.0,1.5886495467965602,9.511992,1.9376746,-0.18593407
1724031700.0,0.0,87.31332,0.98590606,25.90912,18.686087,0.0,1724031700.0,0.0,2.1513180601353055,9.236546,1.9410805,-0.47376633
5374520300.0,0.0,197.02444,0.88648385,26.64734,17.590391,0.0,5374520300.0,0.0,3.375600123233114,9.73034,2.2945201,-1.2653141
4359289000.0,0.0,111.30655,0.19137506,26.772137,15.993951,0.0,4359289000.0,0.0,1.582697422377722,9.639416,2.0465207,-0.4543476
1679541200.0,0.0,67.10873,0.30891183,26.734583,16.452341,0.0,1679541200.0,0.0,1.5292539777093215,9.225191,1.826779,-0.06944466
100428450.0,1115888600.0,64.05697,1.1569453,27.304287,18.189615,0.007892827,1216317000.0,0.91743237,1.3519687865016494,9.085047,1.8065664,-0.1360817
516876670.0,240205780.0,77.31233,0.665969,25.74394,18.253191,0.0,757082430.0,0.31727824,1.9450785090739096,8.879143,1.8882488,-0.6390381
395811900.0,0.0,66.50272,0.3333033,25.514746,16.927246,0.0,395811900.0,0.0,1.2747156171794107,8.597488,1.8228394,-0.6828203
493078620.0,0.0,69.9841,1.7893641,25.798683,18.770077,0.0,493078620.0,0.0,1.455660534339697,8.692916,1.8449994,-0.66798115
347493980.0,0.0,73.875626,1.420274,25.603304,18.323074,0.0,347493980.0,0.0,1.5414627435613508,8.540947,1.8685012,-0.9054184
3321551600.0,0.0,90.4126,0.0682665,24.66043,17.06095,0.0,3321551600.0,0.0,2.621223272712248,9.521341,1.956229,-0.24406052
3496311800.0,0.0,88.52799,0.84503096,26.794361,18.396004,0.0,3496311800.0,0.0,1.9850654845116529,9.543611,1.9470806,-0.18852234
583453600.0,0.0,73.44859,0.952723,26.739801,18.133554,0.0,583453600.0,0.0,2.0134671075379655,8.766006,1.8659835,-0.67120266
851551940.0,64178720.0,73.271255,0.15207952,26.259548,16.176502,0.0,915730700.0,0.07008471,1.5248896400000016,8.961768,1.8649336,-0.47162247
449597800.0,0.0,69.02755,1.3026195,26.129065,19.731932,0.0,449597800.0,0.0,1.1829607880164015,8.652824,1.8390224,-0.6863365
525213950.0,0.0,69.39751,0.5820803,25.988066,17.84808,0.0,525213950.0,0.0,1.7703909584517283,8.720336,1.8413439,-0.6272669
3761711400.0,0.0,88.30087,0.93795824,26.491777,18.255983,0.0,3761711400.0,0.0,2.784415427977,9.575385,1.945965,-0.15269089
2246411800.0,0.0,81.44105,0.36553243,24.714457,17.058495,0.0,2246411800.0,0.0,2.0834951830227446,9.351489,1.9108434,-0.24886036
1394408300.0,0.0,68.601875,0.4507422,25.034077,17.428827,0.0,1394408300.0,0.0,1.2902394155081116,9.14439,1.836336,-0.18500137
605656960.0,0.0,68.99051,0.28072247,26.303022,17.747206,0.0,605656960.0,0.0,1.694822847612586,8.782227,1.8387893,-0.55608654
5415636000.0,0.0,171.57895,0.95338637,26.32071,18.449884,0.0,5415636000.0,0.0,3.155839738468778,9.733649,2.234464,-1.043601
729909500.0,0.0,80.17966,74.76068,26.236061,17.477505,0.0,729909500.0,0.0,1.0176710188035136,8.863269,1.9040642,-0.71242714
3303559400.0,0.0,85.08609,0.4827153,26.542814,19.034044,0.0,3303559400.0,0.0,1.5650628550581094,9.518982,1.9298586,-0.15051937
3012768300.0,0.0,92.71944,0.8724261,25.5543,18.855474,0.0,3012768300.0,0.0,1.684061922087101,9.478966,1.9671708,-0.32622814
1525433900.0,0.0,72.2981,1.1774421,26.792744,17.024265,0.0,1525433900.0,0.0,1.5045989062798109,9.1833935,1.8591269,-0.22888088
2236495400.0,0.0,83.392075,74.89415,24.959301,16.705112,0.0,2236495400.0,0.0,1.758565984247345,9.349568,1.9211248,-0.28817177
2909053700.0,0.0,75.74458,1.102442,26.43137,18.690302,0.0,2909053700.0,0.0,2.1725447227232846,9.463752,1.8793516,-0.022072792
442551650.0,0.0,66.10106,1.2987517,26.086525,18.806126,0.0,442551650.0,0.0,2.0074923018814284,8.645964,1.8202084,-0.62477684
4913539600.0,0.0,238.20703,0.8469188,26.331898,18.331701,0.0,4913539600.0,0.0,4.625717429058185,9.691395,2.3769546,-1.6040459
312106300.0,0.0,67.09137,74.98752,26.591698,17.245005,0.0,312106300.0,0.0,1.361797308353956,8.494303,1.8266667,-0.7999239
822700540.0,0.0,68.39561,0.21061382,26.404594,16.305628,0.0,822700540.0,0.0,1.592338517127215,8.915242,1.8350282,-0.40939236
1299858800.0,0.0,80.29019,0.19861224,24.740171,16.896105,0.0,1299858800.0,0.0,2.7437179424079052,9.113896,1.9046625,-0.4639759
2469073000.0,0.0,87.90845,0.7936655,25.704237,18.336727,0.0,2469073000.0,0.0,1.9194287371100607,9.392534,1.9440306,-0.32850647
120356776.0,0.0,64.075905,1.2086087,25.639597,17.87557,0.0,120356776.0,0.0,1.3661327000432457,8.08047,1.8066947,-1.1411257
4228482800.0,1029739400.0,171.38391,0.7851456,26.52722,15.528129,1.2084672,5258222000.0,0.19583414,1.5652543723674657,9.720839,2.2339702,-1.054616
741348900.0,0.0,74.1272,0.0993415,26.593683,19.33099,0.0,741348900.0,0.0,1.0287908434600903,8.870023,1.8699776,-0.58171177
615834900.0,0.0,74.3896,0.08045365,25.1489,16.931705,0.0,615834900.0,0.0,1.5363356368539047,8.789464,1.8715123,-0.66785145
342268300.0,685549500.0,68.88263,0.33262667,24.607115,16.566696,0.017323092,1027817800.0,0.66699517,1.6998922424206266,9.011916,1.8381097,-0.32392502
2868948700.0,0.0,87.77657,0.93574667,26.415867,18.330263,0.0,2868948700.0,0.0,3.1804534789977135,9.457723,1.9433786,-0.26094627
109951784.0,619688000.0,60.091675,0.5525147,26.349026,16.116434,0.011571813,729639800.0,0.8493067,1.5154755459663467,8.863109,1.7788143,-0.25709534
1101224000.0,0.0,84.42671,1.1691955,26.261356,18.576004,0.0,1101224000.0,0.0,2.6896201162381073,9.041876,1.9264798,-0.6153383
4718729700.0,0.0,197.12985,0.8514032,26.343151,18.373457,0.0,4718729700.0,0.0,4.050782829594476,9.673825,2.2947524,-1.3226738
206105680.0,0.0,62.3696,1.2587942,26.165709,18.538563,0.0,206105680.0,0.0,2.1170461733358343,8.31409,1.7949729,-0.8648777
1852659600.0,0.0,86.47273,1.1003284,26.347834,18.273958,0.0,1852659600.0,0.0,2.4805975708384733,9.267796,1.9368792,-0.4272375
4100657200.0,0.0,101.42276,0.84838253,26.312109,18.36695,0.0,4100657200.0,0.0,4.258352280196432,9.612853,2.0061355,-0.33404255
505463300.0,0.0,70.61266,0.2383191,26.738228,16.984894,0.0,505463300.0,0.0,1.6473376831703672,8.70369,1.8488826,-0.6713295
862747000.0,145691060.0,71.76402,0.28235024,25.253761,16.604635,0.0027270506,1008438100.0,0.14447199,1.3612623005746431,9.00365,1.8559067,-0.39691353
849898800.0,0.0,70.007164,0.7854088,26.520714,17.654144,0.0,849898800.0,0.0,2.693663830325654,8.929367,1.8451425,-0.4320507
161033150.0,0.0,65.07523,1.1785142,26.852959,19.22625,0.0,161033150.0,0.0,1.155309943135236,8.206915,1.8134158,-1.0391226
616811500.0,0.0,75.02259,0.96582246,26.65759,17.33169,0.0,616811500.0,0.0,2.4004948412261347,8.790153,1.875192,-0.68054485
4097309400.0,795981400.0,145.29646,1.4310313,26.336895,19.053566,1.296002,4893291000.0,0.1626679,1.7294318857122248,9.689601,2.162255,-0.8250494
264499580.0,0.0,56.5266,1.2516205,24.932129,18.913673,0.0,264499580.0,0.0,0.8024949333311525,8.422425,1.7522528,-0.60118294
442065440.0,0.0,66.48912,1.1549543,27.046,17.792694,0.0,442065440.0,0.0,1.6488918491192572,8.645487,1.8227506,-0.6344986
774723700.0,0.0,78.55698,0.89801174,26.98121,17.514936,0.0,774723700.0,0.0,2.30131290285709,8.889147,1.8951848,-0.6542578
1369787900.0,0.0,81.94701,0.67306083,26.229193,18.313103,0.0,1369787900.0,0.0,2.862867190289159,9.136653,1.9135331,-0.47347832
593760500.0,0.0,72.64033,0.3566841,26.686823,16.517296,0.0,593760500.0,0.0,1.4720739221893797,8.773611,1.8611778,-0.646121
4524432000.0,0.0,174.71729,0.8433626,26.345514,18.322754,0.0,4524432000.0,0.0,4.857590329418389,9.655564,2.2423358,-1.1503134
270100350.0,0.0,69.393974,0.14634237,27.071468,16.514406,0.0,270100350.0,0.0,1.1340291680645929,8.431525,1.8413217,-0.9159975
3600584200.0,0.0,226.92067,0.84431905,26.319813,18.291277,0.0,3600584200.0,0.0,4.995431398816935,9.556373,2.355874,-1.662406
121235750.0,0.0,60.798096,0.93431735,26.52527,19.660763,0.0,121235750.0,0.0,1.4043061877273586,8.083631,1.78389,-1.0550318
143190460.0,0.0,64.43702,0.43893078,26.405373,15.446547,0.0,143190460.0,0.0,1.3501701081937365,8.155914,1.8091354,-1.0745573
472440300.0,0.0,68.76554,74.88875,27.287151,17.437233,0.0,472440300.0,0.0,0.988435728479247,8.674347,1.8373709,-0.65880775
387549980.0,0.0,62.77516,0.8671455,27.054781,18.013758,0.0,387549980.0,0.0,1.557369402709957,8.588327,1.7977878,-0.6008768
938874240.0,0.0,63.81643,0.25747088,26.37489,17.047312,0.0,938874240.0,0.0,1.512645291629095,8.972608,1.8049325,-0.24257946
136396960.0,0.0,61.57048,0.3673289,26.354202,15.577419,0.0,136396960.0,0.0,1.5199497616053634,8.134805,1.7893726,-1.0237961
228194820.0,0.0,59.288166,1.0094227,25.238644,18.993504,0.0,228194820.0,0.0,1.5220739705582522,8.358306,1.772968,-0.7406368
1462980100.0,0.0,79.17175,0.59094965,26.834995,18.262419,0.0,1462980100.0,0.0,1.8350912293289086,9.165238,1.8985703,-0.39047813
3801764000.0,0.0,109.30009,0.92047715,26.359215,18.437454,0.0,3801764000.0,0.0,3.436744072806763,9.579986,2.0386205,-0.48504734
2234346000.0,0.0,77.432625,0.8571678,26.529814,18.66536,0.0,2234346000.0,0.0,2.092985861312956,9.349151,1.888924,-0.1714859
862269000.0,0.0,76.18374,0.042556647,26.781889,16.139881,0.0,862269000.0,0.0,1.4328556794585272,8.935643,1.8818623,-0.55931187
109359080.0,74696744.0,50.956276,74.78455,24.502846,16.447374,0.0,184055820.0,0.40583745,1.60863114628782,8.26495,1.7071977,-0.5948076
4000966700.0,0.0,162.97006,0.842623,26.303255,18.289534,0.0,4000966700.0,0.0,4.804237982537184,9.602165,2.212108,-1.0937834
1138351000.0,1186701800.0,79.85615,0.7044692,26.522047,15.487401,0.09918879,2325053000.0,0.5103978,1.5639251043517064,9.366433,1.9023083,-0.20287704
1986457200.0,0.0,75.62198,0.33510277,26.574009,17.711292,0.0,1986457200.0,0.0,1.8012078236215643,9.2980795,1.878648,-0.18518639
183624580.0,0.0,71.61118,1.4910929,26.051838,19.564964,0.0,183624580.0,0.0,1.10645567740461,8.263931,1.8549808,-1.1332645
152741310.0,521799840.0,60.691944,74.79454,24.881287,16.712526,0.006414525,674541200.0,0.7735626,1.8857947432759004,8.829008,1.783131,-0.3068943
3641577500.0,0.0,85.90316,0.92454386,26.488016,18.46404,0.0,3641577500.0,0.0,2.6837869315542564,9.56129,1.9340092,-0.123306274
978303100.0,0.0,78.99932,1.0741062,25.982296,19.404036,0.0,978303100.0,0.0,1.409894750920607,8.990474,1.8976233,-0.56179905
896566400.0,0.0,64.43208,0.2779564,26.674131,18.626808,0.0,896566400.0,0.0,1.427269458996641,8.952582,1.8091022,-0.27776814
984132160.0,0.0,70.18228,0.6317627,26.430166,17.561832,0.0,984132160.0,0.0,2.339129351776057,8.993053,1.8462275,-0.37230968
945750000.0,0.0,63.453785,1.1215683,26.4052,17.003857,0.0,945750000.0,0.0,1.5015616492280004,8.975777,1.8024576,-0.23040962
308365280.0,0.0,64.024895,1.2067481,26.43551,17.413742,0.0,308365280.0,0.0,1.7061118450592025,8.489065,1.8063489,-0.7312727
392533000.0,191113060.0,58.151276,74.80824,24.580305,16.802126,0.0028170585,583646100.0,0.32744682,2.0277740551433046,8.7661495,1.7645593,-0.30221367
224473940.0,0.0,63.448566,1.5743024,26.693182,17.612011,0.0,224473940.0,0.0,1.3158112779133215,8.351166,1.8024218,-0.8548908
1154699600.0,0.0,73.97348,0.8336104,27.10842,17.176264,0.0,1154699600.0,0.0,1.5891214140329344,9.0624695,1.869076,-0.38598633
2943962600.0,0.0,89.77454,1.0034084,26.156149,18.332096,0.0,2943962600.0,0.0,2.6596365935095267,9.468932,1.9531533,-0.28528404
1091748900.0,0.0,73.188255,0.795106,26.292307,18.528568,0.0,1091748900.0,0.0,3.0379438934828635,9.038123,1.8644414,-0.3934784
289998050.0,0.0,61.677525,1.1968646,26.66763,17.249212,0.0,289998050.0,0.0,1.9370790133970912,8.462395,1.7901269,-0.69894886
2107688700.0,2552217600.0,113.412636,0.8481565,26.77877,17.423489,2.7285893,4659906600.0,0.5476972,3.3174487358899816,9.668377,2.0546615,-0.45499134
1227281400.0,0.0,71.96038,0.16126435,25.903723,18.106798,0.0,1227281400.0,0.0,1.5159447014331036,9.088944,1.8570935,-0.31593418
234281400.0,0.0,63.21594,0.72795963,25.541939,19.032213,0.0,234281400.0,0.0,1.4131739102018497,8.369738,1.8008265,-0.83051777
